systemName;route;banner;groupName;roots
irlnir;BBLn;;Belfast - Bangor Line;nir.bbln
irlnir;BDLn;;Belfast - Derry Line;nir.bdln
irlnir;BLLn;;Belfast - Larne Line;nir.blln
irlnir;BPLn;;Belfast - Portadown Line;nir.bpln
irlnir;CPLn;;Coleraine - Portrush Line;nir.cpln
