systemName;route;banner;groupName;roots
frapm;M1;;;fraidf.m01
frapm;M2;;;fraidf.m02
frapm;M3;;;fraidf.m03
frapm;M3;Bis;;fraidf.m03bis
frapm;M4;;;fraidf.m04
frapm;M5;;;fraidf.m05
frapm;M6;;;fraidf.m06
frapm;M7;;;fraidf.m07
frapm;M7;;Villejuif branch;fraidf.m07vil
frapm;M7;Bis;;fraidf.m07bis
frapm;M8;;;fraidf.m08
frapm;M9;;;fraidf.m09
frapm;M10;;;fraidf.m10
frapm;M10;;Auteuil loop;fraidf.m10aut
frapm;M11;;;fraidf.m11
frapm;M12;;;fraidf.m12
frapm;M13;;;fraidf.m13
frapm;M13;;Saint Ouen branch;fraidf.m13sto
frapm;M14;;;fraidf.m14
