systemName;route;banner;groupName;roots
gbnxr;EliLn;;Elizabeth Line (Reading - Abbey Wood);eng.elilnabb
gbnxr;EliLn;;Elizabeth Line (Heathrow - Shenfield);eng.elilnshe
