systemName;route;banner;groupName;roots
gbngw;GWML;;Great Western Main Line;eng.gwml
gbngw;SWalML;;South Wales Main Line;eng.swalml,wls.swalml
gbngw;CotLn;;Cotswolds Line;eng.cotln
gbngw;GolVlyLn;;Golden Valley Line;eng.golvlyln
gbngw;BerHanLn;;Berks & Hants Line;eng.berhanln
gbngw;SDML;;South Devon Main Line;eng.sdml
gbngw;ThaVlyLn;;Thames Valley Line;eng.thavlyln
gbngw;GreBra;Greenwich Branch;eng.grebra
gbngw;WinBra;Windsor Branch;eng.winbra
gbngw;MarBra;Marlow Branch;eng.marbra
gbngw;RegLn;;Regatta Line;eng.regln
gbngw;NDowLn;;North Downs Line;eng.ndowln
gbngw;BruLn;;Brunel Line;eng.bruln
gbngw;KenVlyLn;;Kennet Valley Line;eng.kenvlyln
gbngw;OxfCanLn;;Oxford Canal Line;eng.oxfcanln
gbngw;WLS;WesML;;Wessex Main Line;wls.wesml,eng.wesml
gbngw;HeaWesLn;;Heart of Wessex Line;eng.heawesln
gbngw;SevBeaLn;;Severn Beach Line;eng.sevbealn
gbngw;TraWilLn;;Trans-Wilts Line;eng.trawilln
gbngw;CorML;;Cornish Main Line;wls.corml,eng.corml
gbngw;SevLn;;Severnside Line;eng.sevln
gbngw;EDevLn;;East Devon Line;eng.edevln
gbngw;TarLn;;Tarka Line;eng.tarln
gbngw;DarLn;;Dartmoor Line;eng.darln
gbngw;AvoLn;;Avocet Line;eng.avoln
gbngw;RivLn;;Riveria Line;eng.rivln
gbngw;TamVlyLn;;Tamar Valley Line;eng.tamvlyln
gbngw;LooeVlyLn;;Looe Valley Line;eng.looevlyln
gbngw;AtlCoaLn;;Atlantic Coast Line;eng.atlcoaln
gbngw;MrtLn;;Maritime Line;eng.mrtln
gbngw;SIBLn;;St Ives Bay Line;eng.sibln
