systemName;route;banner;groupName;roots
deubt;M1;;;deube.m01
deubt;M1;;Niederschönhausen;deube.m01nei
deubt;M2;;;deube.m02
deubt;M3;;;deube.m04
deubt;M4;;Hohenschoenhausen;deube.m04hoh
deubt;M5;;;deube.m05
deubt;M6;;;deube.m06
deubt;M8;;;deube.m08
deubt;M10;;;deube.m10
deubt;12;;;deube.12ber
deubt;M13;;;deube.m13
deubt;16;;;deube.16ber
deubt;M17;;;deube.m17
deubt;18;;;deube.18ber
deubt;21;;;deube.21ber
deubt;27;;;deube.27ber
deubt;37;;;deube.37ber
deubt;50;;;deube.50ber
deubt;60;;;deube.60ber
deubt;61;;;deube.61ber
deubt;62;;;deube.62ber
deubt;63;;;deube.63ber
deubt;67;;;deube.67ber
deubt;68;;;deube.68ber
deubt;87;;;deube.87wol,deubb.87wol
deubt;88;;;deube.88sch,deubb.88sch
deubt;89;;;deube.89str
deubt;91;;;deubb.91pot
deubt;91;;Charlottenhof;deubb.91cha
deubt;92;;;deubb.92pot
deubt;93;;;deubb.93pot
deubt;94;;;deubb.94pot
deubt;96;;;deubb.96pot
deubt;98;;;deubb.98pot
deubt;99;;;deubb.99pot
