systemName;route;banner;groupName;roots
itanfc;A;;Centrale;itacam.a
itanfc;B;;Di Chiaia;itacam.b
itanfc;C;;Di Montesanto;itacam.c
itanfc;D;;Di Mergellina;itacam.d
