systemName;route;banner;groupName;roots
chnsnxam;1;;Xi'an Metro Line 1;chnsn.xam01
chnsnxam;2;;Xi'an Metro Line 2;chnsn.xam02
chnsnxam;3;;Xi'an Metro Line 3;chnsn.xam03
chnsnxam;4;;Xi'an Metro Line 4;chnsn.xam04
chnsnxam;5;;Xi'an Metro Line 5;chnsn.xam05
chnsnxam;6;;Xi'an Metro Line 6;chnsn.xam06
chnsnxam;8;;Xi'an Metro Line 8;chnsn.xam08
chnsnxam;9;;Xi'an Metro Line 9;chnsn.xam09
chnsnxam;10;;Xi'an Metro Line 10;chnsn.xam10
chnsnxam;14;;Xi'an Metro Line 14;chnsn.xam14
chnsnxam;15;;Xi'an Metro Line 15;chnsn.xam15
chnsnxam;16;;Xi'an Metro Line 16;chnsn.xam16
