systemName;route;banner;groupName;roots
jpnrhku;ArashiyamaLn;;Hankyu Arashiyama Line;jpn.hkuarashiyama
jpnrhku;ImazuLn;;Hankyu Imazu Line;jpn.hkuimazu
jpnrhku;ItamiLn;;Hankyu Itami Line;jpn.hkuitami
jpnrhku;KobeLn;;Hankyu Kobe Main Line;jpn.hkukobe
jpnrhku;KobeKosokuLn;;Hankyu Kobe Kosoku Line;jpn.hkukosoku
jpnrhku;KoyoLn;;Hankyu Koyo Line;jpn.hkukoyo
jpnrhku;HankyuKyotoLn;;Hankyu Kyoto Main Line;jpn.hkukyoto
jpnrhku;MinohLn;;Hankyu Minoh Line;jpn.hkuminoh
jpnrhku;MyokenLn;;Nose Myoken Line;jpn.hkunosemyoken
jpnrhku;NisseiLn;;Nose Nissei Line;jpn.hkunosenissei
jpnrhku;SenriLn;;Hankyu Senri Line;jpn.hkusenri
jpnrhku;TakarazukaLn;;Hankyu Takarazuka Main Line;jpn.hkutakarazuka
