systemName;route;banner;groupName;roots
chnhazzm;1;ZZ;Zhengzhou Metro Line 1;chnha.zzm01
chnhazzm;2;ZZ;Zhengzhou Metro Line 2;chnha.zzm02
chnhazzm;3;ZZ;Zhengzhou Metro Line 3;chnha.zzm03
chnhazzm;4;ZZ;Zhengzhou Metro Line 4;chnha.zzm04
chnhazzm;5;ZZ;Zhengzhou Metro Line 5;chnha.zzm05
chnhazzm;6;ZZ;Zhengzhou Metro Line 6;chnha.zzm06
chnhazzm;7;ZZ;Zhengzhou Metro Line 7;chnha.zzm07
chnhazzm;8;ZZ;Zhengzhou Metro Line 8;chnha.zzm08
chnhazzm;Chengjiao;;Zhengzhou Metro Chengjiao Line;chnha.chengjiao
chnhazzm;10;ZZ;Zhengzhou Metro Line 10;chnha.zzm10
chnhazzm;12;ZZ;Zhengzhou Metro Line 12;chnha.zzm12
chnhazzm;14;ZZ;Zhengzhou Metro Line 14;chnha.zzm14
chnhazzm;Zhengxu;;Zhengzhou Metro Zhengxu Line;chnha.zhengxu
