systemName;route;banner;groupName;roots
jpnjrc;ChuoLnWest;;Chuo Line West;jpn.chuowest
jpnjrc;GotembaLn;;Gotemba Line;jpn.gotemba
jpnjrc;IidaLn;;Iida Line;jpn.iida
jpnjrc;JohokuLn;;Tokai Transport Johoku Line;jpn.johoku
jpnjrc;KansaiLn;;Kansai Line East;jpn.kansaieast
jpnjrc;KiseiLn;;Kisei Line East;jpn.kiseieast
jpnjrc;MeishoLn;;Meisho Line;jpn.meisho
jpnjrc;MinoAkasakaLn;;Mino Akasaka Branch Line;jpn.minoakasaka
jpnjrc;MinobuLn;;Minobu Line;jpn.minobu
jpnjrc;SanguLn;;Sangu Line;jpn.sangu
jpnjrc;TaitaLn;;Taita Line;jpn.taita
jpnjrc;TakayamaLnSouth;;Takayama Line South;jpn.takayamasouth
jpnjrc;TaketoyoLn;;Taketoyo Line;jpn.taketoyo
jpnjrc;TaruiLn;;Tarui Branch Line;jpn.tarui
jpnjrc;TokaidoLn;;Tokaido Line (JR Central);jpn.tokaidocentral
