systemName;region;route;banner;abbrev;city;root;altRouteNames
czetol;CZE;1;;Olo;Olomouc;cze.01olo;
czetol;CZE;2;;Olo;Olomouc;cze.02olo;
czetol;CZE;3;;Olo;Olomouc;cze.03olo;
czetol;CZE;4;;Olo;Olomouc;cze.04olo;
czetol;CZE;5;;Olo;Olomouc;cze.05olo;
czetol;CZE;6;;Olo;Olomouc;cze.06olo;
czetol;CZE;7;;Olo;Olomouc;cze.07olo;
