systemName;route;banner;groupName;roots
chngdprdir;GuangZhouE;;Guangfo Ring ICR (East);chngd.guangfoe
chngdprdir;GuangHui;;Guanghui ICR;chngd.guanghui
chngdprdir;GuangQing;;Guangqing ICR;chngd.guangqing
chngdprdir;GuangZhao;;Guangzhao ICR;chngd.guangzhao
chngdprdir;GuangZhu;;Guangzhu ICR;chngd.guangzhu
chngdprdir;SuiShen;;Suishen ICR;chngd.suishen
chngdprdir;Zhuji;;Zhuji ICR;chngd.zhuji
