systemName;route;banner;groupName;roots
jpnviyo;IyoGunLn;;Gunchu Line;jpn.iyogunchu
jpnviyo;IyoTakaLn;;Takahama Line;jpn.iyotakahama
jpnviyo;IyoYokoLn;;Yokogawara Line;jpn.iyoyokogawara
