argsub;A;;Línea A;arg.a
argsub;B;;Línea B;arg.b
argsub;C;;Línea C;arg.c
argsub;D;;Línea D;arg.d
argsub;E;;Línea E;arg.e
argsub;H;;Línea H;arg.h
