systemName;route;banner;groupName;roots
deuic;ICE1;;;deuhh.ice01,deuni.ice01rot,deuhb.ice01,deuni.ice01,deunw.ice01nat,deuni.ice01nat,deunw.ice01
deuic;ICE3;;;deube.ice03,deubb.ice03,deust.ice03,deuni.ice03,deuhe.ice03
deuic;ICE4;;;deuhh.ice04,deuni.ice04,deuhe.ice04
deuic;ICE9;;;deunw.ice09,deuni.ice09,deust.ice09,deubb.ice09,deube.ice09
deuic;ICE10;;;deunw.ice10,deuni.ice10,deust.ice10,deubb.ice10,deube.ice10
deuic;ICE11;;;deube.ice11,deubb.ice11,deust.ice11,deusn.ice11,deust.ice11sch,deuth.ice11ess,deust.ice11her,deuth.ice11,deuhe.ice11her,deuth.ice11ger,deuhe.ice11wil,deuth.ice11gro,deuhe.ice11,deubw.ice11,deuby.ice11
deuic;ICE12;;;deube.ice12,deubb.ice12,deust.ice12,deuni.ice12,deuhe.ice12,deubw.ice12,che.ice12
deuic;ICE13;;;deube.ice13,deubb.ice13,deust.ice13,deuni.ice13,deuhe.ice13,deubw.ice13
deuic;ICE14;;;deunw.ice14,deuni.ice14,deust.ice14,deubb.ice14,deube.ice14
deuic;ICE15;;;deumv.ice15,deubb.ice15,deube.ice15,deubb.ice15tre,deust.ice15lut,deusn.ice15,deust.ice15,deuth.ice15ess,deust.ice15her,deuth.ice15,deuhe.ice15her,deuth.ice15ger,deuhe.ice15wil,deuth.ice15gro,deuhe.ice15
deuic;ICE16;;;deuhb.ice16,deuni.ice16,deust.ice16,deubb.ice16,deube.ice16
deuic;ICE17;;;deumv.ic17,deubb.ic17,deube.ic17,deubb.ic17els,deusn.ic17
deuic;ICE18;;;deuhh.ice18,deush.ice18,deubb.ice18,deube.ice18,deubb.ice18tre,deust.ice18lut,deusn.ice18,deust.ice18,deuth.ice18ess,deust.ice18her,deuth.ice18,deuby.ice18
deuic;ICE19;;;deunw.ice19,deuni.ice19,deust.ice19,deubb.ice19,deube.ice19
deuic;ICE20;;;deuhh.ice20,deuni.ice20,deuhe.ice20,deubw.ice20,che.ice20
deuic;ICE22;;;deush.ice22,deuhh.ice22,deuni.ice22,deuhe.ice22,deubw.ice22
deuic;ICE25;;;deuhh.ice25,deuni.ice25,deuhe.ice25,deuby.ice25zei,deuhe.ice25alt,deuby.ice25
deuic;ICE26;;;deuhb.ice26,deuni.ice26,deuhe.ice26,deubw.ice26
deuic;RJ27;;;deuhh.rj27,deush.rj27,deumv.rj27,deubb.rj27wit,deube.rj27,deubb.rj27,deusn.rj27,cze.rj27
deuic;ICE28;;;deuhh.ice28,deush.ice28,deumv.ice28,deubb.ice28,deube.ice28,deubb.ice28tre,deust.ice28lut,deusn.ice28,deust.ice28,deuth.ice28ess,deust.ice28her,deuth.ice28,deuby.ice28
deuic;ICE29;;;deube.ice29,deubb.ice29,deust.ice29lut,deusn.ice29,deust.ice29,deuth.ice29ess,deust.ice29her,deuth.ice29,deuby.ice29
deuic;ICE33;;;deuhh.ice33str,deush.ice33,deumv.ice33
deuic;ICE33;;;deuhh.ice33,deuni.ice33rot,deuhb.ice33,deuni.ice33,deunw.ice33nat,deuni.ice33nat,deunw.ice33
deuic;IC34;;;deunw.ic34,deuhe.ic34
deuic;IC35;;;deuni.ic35,deunw.ic35
deuic;ICE41;;;deunw.ice41,deurp.ice41,deuhe.ice41,deuby.ice41
deuic;ICE42;;;deuhh.ice42,deuni.ice42rot,deuhb.ice42,deuni.ice42,deunw.ice42nat,deuni.ice42nat,deunw.ice42,deurp.ice42,deuhe.ice42,deubw.ice42,deuby.ice42
deuic;ICE43;;;deuhh.ice43,deuni.ice43rot,deuhb.ice43,deuni.ice43,deunw.ice43nat,deuni.ice43nat,deunw.ice43,deurp.ice43,deuhe.ice43,deubw.ice43,che.ice43
deuic;ICE47;;;deunw.ice47,deuhe.ice47,deubw.ice47,deuby.ice47
deuic;ICE49;;;deunw.ice49,deurp.ice49,deuhe.ice49
deuic;ICE50;;;deuhe.ice50wie,deurp.ice50,deuhe.ice50,deuth.ice50gro,deuhe.ice50wil,deuth.ice50ger,deuhe.ice50her,deuth.ice50,deust.ice50her,deuth.ice50ess,deust.ice50,deusn.ice50
deuic;IC51;;;deunw.ic51,deuhe.ic51,deuth.ic51gro,deuhe.ic51wil,deuth.ic51ger,deuhe.ic51her,deuth.ic51
deuic;IC55;;;deubw.ic55,deurp.ic55,deunw.ic55,deuni.ic55,deust.ic55,deusn.ic55
deuic;IC56;;;deuni.ic56emd,deuhb.ic56,deuni.ic56,deust.ic56,deusn.ic56
deuic;ICE60;;;deubw.ice60,deuby.ice60
deuic;IC61;;;deubw.ic61,deuby.ic61
deuic;ICE62;;;deuhe.ice62,deubw.ice62,deuby.ice62,aut.ice62
deuic;ICE77;;;nld.ice77,deuni.ice77bad,deunw.ice77,deuni.ice77osn,deunw.ice77bun,deuni.ice77,deust.ice77,deubb.ice77,deube.ice77
deuic;ICE78;;;nld.ice78,deunw.ice78,deurp.ice78,deuhe.ice78
deuic;ICE79;;;bel.ice79,deunw.ice79,deurp.ice79,deuhe.ice79
deuic;ICE82;;;fraidf.ice82,frahdf.ice82,frages.ice82cha,frahdf.ice82gou,frages.ice82,deusl.ice82,deurp.ice82,deubw.ice82,deuhe.ice82
deuic;ICE83;;;fraidf.ice83,frahdf.ice83,frages.ice83cha,frahdf.ice83gou,frages.ice83,deubw.ice83
deuic;ICE87;;;deubw.ic87,che.ic87sch,deubw.ic87jes,che.ic87
deuic;ICE91;;;deunw.ice91,deurp.ice91,deuhe.ice91,deuby.ice91,aut.ice91
