systemName;route;banner;groupName;roots
frahdfterp;P10;;;frahdf.p10
frahdfterp;P14;;;frahdf.p14
frahdfterp;P15;;;frahdf.p15
frahdfterp;P20;;;frahdf.p20
frahdfterp;P21;;;frahdf.p21
frahdfterp;P22;;;frahdf.p22
frahdfterp;P23;;;frahdf.p23
frahdfterp;P24;;;frahdf.p24
frahdfterp;P30;;;franor.p30,frahdf.p30
frahdfterp;P32;;;frahdf.p32
frahdfterp;P40;;;frahdf.p40
frahdfterp;P41;;;frahdf.p41
frahdfterp;P42;;;frahdf.p42
frahdfterp;P43;;;frahdf.p43
frahdfterp;P44;;;frahdf.p44
frahdfterp;P51;;;frahdf.p51
frahdfterp;P52;;;frahdf.p52
frahdfterp;P53;;;frahdf.p53
frahdfterp;P54;;;frahdf.p54
frahdfterp;P60;;;frahdf.p60
frahdfterp;P61;;;frahdf.p61
frahdfterp;P62;;;frahdf.p62
frahdfterp;P63;;;frahdf.p63
frahdfterp;P64;;;frahdf.p64
frahdfterp;P70;;;frahdf.p70
frahdfterp;P71;;;frahdf.p71
frahdfterp;P72;;;frahdf.p72
frahdfterp;P73;;;frahdf.p73
frahdfterp;P80;;;frahdf.p80
frahdfterp;P81;;;frahdf.p81,bel.p81
