systemName;route;banner;groupName;roots
chntjm;1;;Tianjin Metro Line 1;chntj.tjm01
chntjm;2;;Tianjin Metro Line 2;chntj.tjm02
chntjm;3;;Tianjin Metro Line 3;chntj.tjm03
chntjm;4;;Tianjin Metro Line 4;chntj.tjm04
chntjm;5;;Tianjin Metro Line 5;chntj.tjm05
chntjm;6;;Tianjin Metro Line 6;chntj.tjm06
chntjm;7;;Tianjin Metro Line 7;chntj.tjm07
chntjm;8;;Tianjin Metro Line 8;chntj.tjm08
chntjm;9;;Tianjin Metro Line 9;chntj.tjm09
chntjm;10;;Tianjin Metro Line 10;chntj.tjm10
chntjm;11;;Tianjin Metro Line 11;chntj.tjm11
chntjm;Z4;;Tianjin Metro Line Z4;chntj.tjmz4
chntjm;JinJing;;Tianjin Metro Jinjing Line;chntj.tjmjinjing
