systemName;route;banner;groupName;roots
deuss;S1;;Stuttgart;deubw.s01
deuss;S2;;Stuttgart;deubw.s02
deuss;S3;;Stuttgart;deubw.s03
deuss;S4;;Stuttgart;deubw.s04
deuss;S5;;Stuttgart;deubw.s05
deuss;S6;;Stuttgart;deubw.s06
deuss;S60;;Stuttgart;deubw.s60
