systemName;route;banner;groupName;roots
canmvrd;CanLn;;Canada Line (YVR-Airport);bc.canln
canmvrd;CanLn;;Ric;Canada Line (Richmond-Brighouse);bc.canlnric
canmvrd;ExpoLn;;Expo Line (King George);bc.expoln
canmvrd;ExpoLn;;Pro;Expo Line (Production Way-University);bc.expolnpro
canmvrd;MilLn;;Millennium Line;bc.milln
