systemName;region;route;banner;abbrev;city;root;altRouteNames
grcpt;GRC;P1;;The;Thessaloniki;grc.p01the;
grcpt;GRC;P2;;The;Thessaloniki;grc.p02the;
grcpt;GRC;P3;;The;Thessaloniki;grc.p03the;
