systemName;region;route;banner;abbrev;city;root;altRouteNames
jpntmna;NagaTm1;;Nagasaki Tramway Route 1;jpn.nagasaki1
jpntmna;NagaTm3;;Nagasaki Tramway Route 3;jpn.nagasaki3
jpntmna;NagaTm4;;Nagasaki Tramway Route 4;jpn.nagasaki4
jpntmna;NagaTm5;;Nagasaki Tramway Route 5;jpn.nagasaki5
