systemName;region;route;banner;abbrev;city;root;altRouteNames
jpntmth;JPN;AzumadaLn1;;;Azumada Line 1;jpn.tmazumada1;
jpntmth;JPN;AzumadaLn2;;;Azumada Line 2;jpn.tmazumada2;
