systemName;region;route;banner;abbrev;city;root;altRouteNames
asiaair;ARE;DXBAPM;Ter1;;DXB Airport Terminal 1 APM;are.dxbt1apm;DXBTer1APM
asiaair;ARE;DXBAPM;Ter3;;DXB Airport Terminal 3 APM;are.dxbt3apm;
asiaair;CHN-BJ;PEKAPM;Ter3;;PEK Airport Terminal 3 APM;chnbj.pekt3apm;
asiaair;CHN-GD;SZXAPM;;;SZX Airport APM;chngd.szxapm;
asiaair;CHN-SH;PVGEastLn;;;PVG Airport APM East Line;chnsh.pvgeastln;
asiaair;CHN-SH;PVGWestLn;;;PVG Airport APM West Line;chnsh.pvgwestln;
asiaair;CHN-YN;KMGAPM;;;KMG Airport APM;chnyn.kmgapm;
asiaair;HKG;HKGAPM;;;HKG Airport APM;hkg.apm;
asiaair;JPN;KIXNWing;;;KIX Airport North Wing Shuttle;jpn.kixnwing;
asiaair;JPN;KIXSWing;;;KIX Airport South Wing Shuttle;jpn.kixswing;
asiaair;KOR;ICNShuTra;;;ICN Airport Shuttle Train;kor.icnshutra;
asiaair;SGP;SINSky;AAS;;SIN Airport Skytrain A-A Satellite;sgp.sinskyaas;
asiaair;SGP;SINSky;AF;;SIN Airport Skytrain A-F;sgp.sinskyaf;
asiaair;SGP;SINSky;BC;;SIN Airport Skytrain B-C;sgp.sinskybc;
asiaair;SGP;SINSky;BE;;SIN Airport Skytrain B-E;sgp.sinskybe;
asiaair;SGP;SINSky;DE;;SIN Airport Skytrain D-E;sgp.sinskyde;
asiaair;THA;BKKAPM;;;BKK Airport APM;tha.bkkapm;
asiaair;TWN;TPESky;N;;TPE Airport Skytrain North;twn.tpeskynorth;
asiaair;TWN;TPESky;S;;TPE Airport Skytrain South;twn.tpeskysouth;
