systemName;region;route;banner;abbrev;city;root;altRouteNames
ared;ARE;RedLn;;;Dubai Metro Red Line;are.redln;
ared;ARE;RedLn;2020;;Dubai Metro Red Line, Route 2020 branch;are.redln2020;
ared;ARE;GreLn;;;Dubai Metro Green Line;are.greenln;GreenLn
ared;ARE;DXBTram;;;Dubai Tram;are.dtram;
ared;ARE;Palm;;;Palm Monorail;are.palm;
