systemName;route;banner;groupName;roots
cheshs;S62;;Schaffhausen;che.s62sch,deubw.s62sch
cheshs;S64;;Schaffhausen;che.s64sch,deubw.s64sch
cheshs;S65;;Schaffhausen;che.s65sch,deubw.s65sch
