systemName;route;banner;groupName;roots
belat;1;;Antwerp;bel.01ant
belat;2;;Antwerp;bel.02ant
belat;3;;Antwerp;bel.03ant
belat;4;;Antwerp;bel.04ant
belat;5;;Antwerp;bel.05ant
belat;6;;Antwerp;bel.06ant
belat;7;;Antwerp;bel.07ant
belat;8;;Antwerp;bel.08ant
belat;9;;Antwerp;bel.09ant
belat;10;;Antwerp;bel.10ant
belat;11;;Antwerp;bel.11ant
belat;12;;Antwerp;bel.12ant
belat;15;;Antwerp;bel.15ant
belat;24;;Antwerp;bel.24ant
