systemName;route;banner;groupName;roots
prtpu;LnAve;;Linha de Aveiro;prt.lnave
prtpu;LnBra;;Linha de Braga;prt.lnbra
prtpu;LnGui;;Linha de Guimarães;prt.lngui
prtpu;LnMar;;Linha do Marco;prt.lnmar
