systemName;route;banner;groupName;roots
frapacter;K1;;;frapac.k01
frapacter;K2;;;frapac.k02
frapacter;K4;;;frapac.k04,fraara.k04
frapacter;K6;;;frapac.k06
frapacter;K7;;;frapac.k07
frapacter;C1;;;frapac.c01
frapacter;C2;;;frapac.c02
frapacter;C3;;;frapac.c03,mco.c03,frapac.c03men,italig.c03
frapacter;C4;;;frapac.c04
frapacter;C5;;;frapac.c05
frapacter;C6;;;frapac.c06
frapacter;C7;;;frapac.c07
frapacter;C9;;;frapac.c09
frapacter;C13;;;frapac.c13,mco.c13,frapac.c13men
frapacter;P1;;;frapac.p01
frapacter;P3;;;frapac.p03
