bramforvlt;LinNor;;Linha Nordeste;brace.linnor
bramforvlt;LinOes;;Linha Oeste;brace.linoes
bramforvlt;LinNorSob;;Linha Norte (Sobral);brace.linnorsob
bramforvlt;LinSulSob;;Linha Sul (Sobral);brace.linsulsob
bramforvlt;MetCar;;Metrô do Cariri;brace.metcar
