systemName;route;banner;groupName;roots
deurrs;S1;;Rhein-Ruhr;deunw.s01
deurrs;S2;;Rhein-Ruhr;deunw.s02
deurrs;S2;;Rhein-Ruhr, Recklinghausen branch;deunw.s02rec
deurrs;S3;;Rhein-Ruhr;deunw.s03
deurrs;S4;;Rhein-Ruhr;deunw.s04
deurrs;S5;;Rhein-Ruhr;deunw.s05
deurrs;S6;;Rhein-Ruhr;deunw.s06
deurrs;S7;;Rhein-Ruhr;deunw.s07
deurrs;S8;;Rhein-Ruhr;deunw.s08
deurrs;S9;;Rhein-Ruhr;deunw.s09
deurrs;S9;;Rhein-Ruhr, Recklinghausen;deunw.s09rec
deurrs;S11;;Rhein-Ruhr;deunw.s11
deurrs;S12;;Rhein-Ruhr;deunw.s12
deurrs;S19;;Rhein-Ruhr;deunw.s19
deurrs;S23;;Rhein-Ruhr;deunw.s23
deurrs;S28;;Rhein-Ruhr;deunw.s28
deurrs;S68;;Rhein-Ruhr;deunw.s68
