systemName;route;banner;groupName;roots
chesgs;S1;;St. Gallen;che.s01gal
chesgs;S2;;St. Gallen;che.s02gal
chesgs;S4;;St. Gallen;che.s04gal
chesgs;S5;;St. Gallen;che.s05gal
chesgs;S6;;St. Gallen;che.s06gal
chesgs;S7;;St. Gallen;che.s07gal
chesgs;S9;;St. Gallen;che.s09gal
chesgs;S10;;St. Gallen;che.s10gal
chesgs;S12;;St. Gallen;che.s12gal
chesgs;S14;;St. Gallen;deubw.s14gal,che.s14gal
chesgs;S15;;St. Gallen;che.s15gal
chesgs;S17;;St. Gallen;che.s17gal
chesgs;S21;;St. Gallen;che.s21gal
chesgs;S23;;St. Gallen;che.s23gal
chesgs;S24;;St. Gallen;che.s24gal
chesgs;S25;;St. Gallen;che.s25gal
chesgs;S26;;St. Gallen;che.s26gal
chesgs;S81;;St. Gallen;che.s81gal
