systemName;route;banner;groupName;roots
chlefep;LajaTal;;Laja - Talcahuano;chl.lajatal
chlefep;TalCon;;Talca - Constitución;chl.talcon
chlefep;VicTem;;Victoria - Temuco;chl.victem
