systemName;route;banner;groupName;roots
gbnlo;LibLn;;Liberty Line;eng.libln
gbnlo;LioLn;;Lioness Line;eng.lioln
gbnlo;MilLn;;Mildmay Line (Clapham Junction);eng.milln
gbnlo;MilLn;;Mildmay Line (Richmond);eng.millnric
gbnlo;SufLn;;Suffragette Line;eng.sufln
gbnlo;WeaLn;;Weaver Line (Cheshunt);eng.wealn
gbnlo;WeaLn;;Weaver Line (Chingford);eng.wealnchi
gbnlo;WeaLn;;Weaver Line (Enfield);eng.wealnenf
gbnlo;WinLn;;Windrush Line (Clapham Junction);eng.winlncla
gbnlo;WinLn;;Windrush Line (Crystal Palace);eng.winlncry
gbnlo;WinLn;;Windrush Line (New Cross);eng.winlnnew
gbnlo;WinLn;;Windrush Line (West Croydon);eng.winlncro
