systemName;route;banner;groupName;roots
franorter;K1;;;fraidf.k01,franor.k01
franorter;K2;;;fraidf.k02,fracvl.k02,franor.k02
franorter;K3;;;fraidf.k03,fracvl.k03,franor.k03
franorter;K4;;;fraidf.k04,fracvl.k04,franor.k04sga,fracvl.k04sra,franor.k04non,fracvl.k04god,franor.k04
franorter;K11;;;franor.k11
franorter;K12;;;franor.k12,frapdl.k12
franorter;C1;;;fraidf.c01,franor.c01
franorter;C2;;;fraidf.c02,fracvl.c02,franor.c02
franorter;C10;;;franor.c10
franorter;C12;;;franor.c12,frabre.c12
franorter;C13;;;franor.c13
franorter;P1;;;franor.p01
franorter;P3;;;franor.p03
franorter;P9;;;franor.p09
franorter;P10;;;franor.p10
franorter;P11;;;franor.p11
franorter;P30;;;franor.p30ser,frahdf.p30hya,franor.p30gou,frahdf.p10spc,franor.p30bou,frahdf.p30ser,franor.p30gis
franorter;P45;;;franor.p45,frahdf.p45
franorter;S1;;;franor.s01
