systemName;region;route;banner;abbrev;city;root;altRouteNames
gbnman;ENG;MetLnk;;MAV;Manchester Metrolink (Airport - Victoria);eng.metlnkmav;
gbnman;ENG;MetLnk;;AlB;Manchester Metrolink (Altrincham - Bury);eng.metlnkalb;
gbnman;ENG;MetLnk;;AlP;Manchester Metrolink (Altrincham - Eithad Campus);eng.metlnkalp;
gbnman;ENG;MetLnk;;EDR;Manchester Metrolink (East Didsbury - Rochdale);eng.metlnkedr;
gbnman;ENG;MetLnk;;EDS;Manchester Metrolink (East Didsbury - Shaw);eng.metlnkeds;
gbnman;ENG;MetLnk;;EAL;Manchester Metrolink (Eccles - MediaCityUK - Ashton-under-Lyne);eng.metlnkeal;
gbnman;ENG;MetLnk;;PBy;Manchester Metrolink (Piccadilly - Bury);eng.metlnkpby;
gbnman;ENG;MetLnk;;TCC;Manchester Metrolink (Trafford Centre - Crumpsall);eng.metlnktcc;
