systemName;region;route;banner;abbrev;city;root;altRouteNames
jpnvkmd;JPN;FujisakiLn;;;Kumamoto RW Fujisaki Line;jpn.kmdfujisaki;
jpnvkmd;JPN;KikuchiLn;;;Kumamoto RW Kikuchi Line;jpn.kmdkikuchi;
