systemName;route;banner;groupName;roots
jpnlexw;BiwakoExp;;Biwako Express;jpn.lexbiwakoexp
jpnlexw;HamakazeLtd;;Hamakaze Ltd Exp;jpn.lexhamakaze
jpnlexw;HarukaLtd;;Haruka Ltd Exp;jpn.lexharuka
jpnlexw;HashidateLtd;;Hashidate Ltd Exp;jpn.lexhashidate
jpnlexw;KinosakiLtd;;Kinosaki Ltd Exp;jpn.lexkinosaki
jpnlexw;KounotoriLtd;;Kounotori Ltd Exp;jpn.lexkounotori
jpnlexw;KuroshioLtd;;Kuroshio Ltd Exp;jpn.lexkuroshio
jpnlexw;MaizuruLtd;;Maizuru Ltd Exp;jpn.lexmaizuru
jpnlexw;NotoKagaLtd;;Noto Kagaribi Ltd Exp;jpn.lexnotokagaribi
jpnlexw;RakuHarimaLtd;;Rakuraku Harima Ltd Exp;jpn.lexrakuharima
jpnlexw;ShirasagiLtd;;Shirasagi Ltd Exp;jpn.lexshirasagi
jpnlexw;SunriseIzumoLtd;;Sunrise Izumo Ltd Exp;jpn.lexsunriseizumo
jpnlexw;SunriseSetoLtd;;Sunrise Seto Ltd Exp;jpn.lexsunriseseto
jpnlexw;SuperMatsuLtd;;Super Matsukaze Ltd Exp;jpn.lexsupermatsu
jpnlexw;SuperHakutoLtd;;Super Hakuto Ltd Exp;jpn.lexsuperhakuto
jpnlexw;SuperInabaLtd;;Super Inaba Ltd Exp;jpn.lexsuperinaba
jpnlexw;SuperOkiLtd;;Super Oki Ltd Exp;jpn.lexsuperoki
jpnlexw;ThunderbirdLtd;;Thunderbird Ltd Exp;jpn.lexthunderbird
jpnlexw;YakumoLtd;;Yakumo Ltd Exp;jpn.lexyakumo
