systemName;route;banner;groupName;roots
deusu;U1;;Stuttgart;deubw.u01
deusu;U2;;Stuttgart;deubw.u02
deusu;U3;;Stuttgart;deubw.u03
deusu;U4;;Stuttgart;deubw.u04
deusu;U5;;Stuttgart;deubw.u05
deusu;U6;;Stuttgart;deubw.u06
deusu;U7;;Stuttgart;deubw.u07
deusu;U8;;Stuttgart;deubw.u08
deusu;U9;;Stuttgart;deubw.u09
deusu;U11;;Stuttgart;deubw.u11
deusu;U12;;Stuttgart;deubw.u12
deusu;U13;;Stuttgart;deubw.u13
deusu;U14;;Stuttgart;deubw.u14
deusu;U15;;Stuttgart;deubw.u15
deusu;U16;;Stuttgart;deubw.u16
deusu;U19;;Stuttgart;deubw.u19
deusu;U21;;Stuttgart;deubw.u21
deusu;U25;;Stuttgart;deubw.u25
deusu;U29;;Stuttgart;deubw.u29
deusu;U34;;Stuttgart;deubw.u34
