systemName;region;route;banner;abbrev;city;root;altRouteNames
deubrbt;DEU-BB;1;;Bra;Brandenburg an der Havel;deubb.01bra;
deubrbt;DEU-BB;6;;Bra;Brandenburg an der Havel;deubb.06bra;
