systemName;route;banner;groupName;roots
chnbjt;XijiaoLn;;Xijiao Line;chnbj.xijiao
chnbjt;QianmenStTram;;Qianmen Street Tram;chnbj.qianmen
chnbjt;YizhuangT1;;Yizhuang T1 Line;chnbj.yizhuangt1
