systemName;route;banner;groupName;roots
jpnvohm;OhmiMainLn;;Ohmi Main Line;jpn.ohmmain
jpnvohm;TagaLn;;Taga Line;jpn.taga
jpnvohm;YokaichiLn;;Yokaichi Line;jpn.yokaichi
