systemName;region;route;banner;abbrev;city;root;altRouteNames
jpnviyo;JPN;IyoGunLn;;;Gunchu Line;jpn.iyogunchu;
jpnviyo;JPN;IyoTakaLn;;;Takahama Line;jpn.iyotakahama;
jpnviyo;JPN;IyoYokoLn;;;Yokogawara Line;jpn.iyoyokogawara;
