systemName;route;banner;groupName;roots
deuulrs;RS2;;Südbahn, Ulm;deubw.rs02ulm
deuulrs;RS3;;Donaubahn, Ulm;deubw.rs03ulm
deuulrs;RS5;;Brenzbahn, Ulm;deubw.rs05aal,deuby.rs05ulm,deubw.rs05ulm
deuulrs;RS7;;Illtalbahn, Ulm;deubw.rs07ulm,deuby.rs07ulm
deuulrs;RS21;;Südbahn, Ulm;deubw.rs21ulm
deuulrs;RS51;;Brenzbahn, Ulm;deubw.rs51lan,deuby.rs51ulm,deubw.rs51ulm
deuulrs;RS71;;Illtalbahn, Ulm;deubw.rs71ulm,deuby.rs71ulm
