systemName;region;route;banner;abbrev;city;root;altRouteNames
usaair;NY;AirTrn;;ATL;JFK (Airport Terminals Loop);ny.airtrnatl;
usaair;NY;AirTrn;;How;JFK (Howard Beach);ny.airtrnhow;
usaair;NY;AirTrn;;Jam;JFK (Jamaica);ny.airtrnjam;
usaair;NJ;AirTrn;;;EWR Newark;nj.airtrn;
usaair;GA;SkyTrn;;;ATL Sky Train;ga.skytrn;
usaair;FL;MiaM;;;MIA Mover;fl.miam;
usaair;AZ;PHX;;;PHX Sky Train;az.phx;
usaair;IL;AirTraSys;;;ORD Airport Transit System;il.airtrasys;
usaair;TX;IAHSub;;;IAH Subway;tx.iahsub;
usaair;MN;HubTram;;;MSP Hub Tram;mn.hubtram;
usaair;FL;SkyCon;;;TPA SkyConnect;fl.skycon;
usaair;FL;TerLink;;;MCO Terminal Link;fl.terlink;
usaair;CA;OAKAir;;;OAK Airport;ca.oakair;
