systemName;route;banner;groupName;roots
chnzjhzm;1;;Hangzhou Metro Line 1;chnzj.hzm01
chnzjhzm;2;;Hangzhou Metro Line 2;chnzj.hzm02
chnzjhzm;3;;Hangzhou Metro Line 3;chnzj.hzm03
chnzjhzm;4;;Hangzhou Metro Line 4;chnzj.hzm04
chnzjhzm;5;;Hangzhou Metro Line 5;chnzj.hzm05
chnzjhzm;6;;Hangzhou Metro Line 6;chnzj.hzm06
chnzjhzm;6;;Hangzhou Metro Line 6 (Branch);chnzj.hzm06b
chnzjhzm;7;;Hangzhou Metro Line 7;chnzj.hzm07
chnzjhzm;8;;Hangzhou Metro Line 8;chnzj.hzm08
chnzjhzm;9;;Hangzhou Metro Line 9;chnzj.hzm09
chnzjhzm;10;;Hangzhou Metro Line 10;chnzj.hzm10
chnzjhzm;16;;Hangzhou Metro Line 16;chnzj.hzm16
chnzjhzm;19;;Hangzhou Metro Line 19;chnzj.hzm19
