systemName;route;banner;groupName;roots
deukas;S1;;;deubw.s01kar
deukas;S2;;;deubw.s02kar
deukas;S4;;;deubw.s04kar
deukas;S5;;;deurp.s05wor,deubw.s05kar
deukas;S6;;;deubw.s06pfo
deukas;S7;;;deubw.s07kar
deukas;S8;;;deubw.s08kar
deukas;S11;;;deubw.s11kar
deukas;S12;;;deubw.s12kar
deukas;S31;;;deubw.s31kar
deukas;S32;;;deubw.s32kar
deukas;S41;;;deubw.s41hei
deukas;S42;;;deubw.s42hei
deukas;S51;;;deurp.s51wor,deubw.s51kar
deukas;S52;;;deurp.s52wor,deubw.s52kar
deukas;S71;;;deubw.s71kar
deukas;S81;;;deubw.s81kar
