systemName;region;route;banner;abbrev;city;root;altRouteNames
deufft;DEU-BB;1;;Fra;Frankfurt (Oder);deubb.01fra;
deufft;DEU-BB;2;;Fra;Frankfurt (Oder);deubb.02fra;
deufft;DEU-BB;3;;Fra;Frankfurt (Oder);deubb.03fra;
deufft;DEU-BB;4;;Fra;Frankfurt (Oder);deubb.04fra;
deufft;DEU-BB;5;;Fra;Frankfurt (Oder);deubb.05fra;
