systemName;route;banner;groupName;roots
fraidft;T1;;;fraidf.t01
fraidft;T2;;;fraidf.t02
fraidft;T3a;;;fraidf.t03a
fraidft;T3b;;;fraidf.t03b
fraidft;T4;;Montfermeil;fraidf.t04
fraidft;T4;;Aulney-sous-Bois;fraidf.t04aul
fraidft;T5;;;fraidf.t05
fraidft;T6;;;fraidf.t06
fraidft;T7;;;fraidf.t07
fraidft;T8;;Epinay;fraidf.t08
fraidft;T8;;Villetaneuse;fraidf.t08vil
fraidft;T9;;;fraidf.t09
fraidft;T10;;;fraidf.t10
fraidft;T11;;;fraidf.t11
fraidft;T12;;;fraidf.t12
fraidft;T13;;;fraidf.t13
fraidft;T14;;;fraidf.t14
