systemName;route;banner;groupName;roots
deuhsb;1;;Hannover;deuni.01han
deuhsb;2;;Hannover;deuni.02han
deuhsb;3;;Hannover;deuni.03han
deuhsb;4;;Hannover;deuni.04han
deuhsb;5;;Hannover;deuni.05han
deuhsb;6;;Hannover;deuni.06han
deuhsb;7;;Hannover;deuni.07han
deuhsb;8;;Hannover;deuni.08han
deuhsb;9;;Hannover;deuni.09han
deuhsb;10;;Hannover;deuni.10han
deuhsb;11;;Hannover;deuni.11han
deuhsb;13;;Hannover;deuni.13han
deuhsb;16;;Hannover;deuni.16han
deuhsb;17;;Hannover;deuni.17han
deuhsb;18;;Hannover;deuni.18han
