systemName;region;route;banner;abbrev;city;root;altRouteNames
jpnvtos;JPN;GomenNahariLn;;;Gomen-Nahari Line;jpn.tosgomennahari;
jpnvtos;JPN;NakaSukumoLn;;;Nakamura-Sukumo Line;jpn.tosnakasuku;
