systemName;route;banner;groupName;roots
deumu;U1;;München;deuby.u01
deumu;U2;;München;deuby.u02
deumu;U3;;München;deuby.u03
deumu;U4;;München;deuby.u04
deumu;U5;;München;deuby.u05
deumu;U6;;München;deuby.u06
deumu;U7;;München;deuby.u07
deumu;U8;;München;deuby.u08
