systemName;route;banner;groupName;roots
ausyt;1;;Melbourne;ausvic.001mel
ausyt;3;;Melbourne;ausvic.003mel
ausyt;5;;Melbourne;ausvic.005mel
ausyt;6;;Melbourne;ausvic.006mel
ausyt;11;;Melbourne;ausvic.011mel
ausyt;12;;Melbourne;ausvic.012mel
ausyt;16;;Melbourne;ausvic.016mel
ausyt;19;;Melbourne;ausvic.019mel
ausyt;30;;Melbourne;ausvic.030mel
ausyt;35;;Melbourne;ausvic.035mel
ausyt;48;;Melbourne;ausvic.048mel
ausyt;57;;Melbourne;ausvic.057mel
ausyt;58;;Melbourne;ausvic.058mel
ausyt;59;;Melbourne;ausvic.059mel
ausyt;64;;Melbourne;ausvic.064mel
ausyt;67;;Melbourne;ausvic.067mel
ausyt;70;;Melbourne;ausvic.070mel
ausyt;72;;Melbourne;ausvic.072mel
ausyt;75;;Melbourne;ausvic.075mel
ausyt;78;;Melbourne;ausvic.078mel
ausyt;82;;Melbourne;ausvic.082mel
ausyt;86;;Melbourne;ausvic.086mel
ausyt;96;;Melbourne;ausvic.096mel
ausyt;109;;Melbourne;ausvic.109mel

