systemName;region;route;banner;abbrev;city;root;altRouteNames
chngdprd;CHN-GD;GuangZhouE;;;Guangzhou East Ring Intercity;chngd.guangfoe;
chngdprd;CHN-GD;GuangHui;;;Guanghui Intercity;chngd.guanghui;
chngdprd;CHN-GD;GuangQing;;;Guangqing Intercity;chngd.guangqing;
chngdprd;CHN-GD;GuangZhao;;;Guangzhao Intercity;chngd.guangzhao;
chngdprd;CHN-GD;GuangZhu;;;Guangzhu Intercity;chngd.guangzhu;
chngdprd;CHN-GD;PaLian;;;Palian Intercity;chngd.palian;
chngdprd;CHN-GD;SuiShen;;;Suishen Intercity;chngd.suishen;
chngdprd;CHN-GD;ZhuJi;;;Zhuji Intercity;chngd.zhuji;
