systemName;route;banner;groupName;roots
jpnagt;AstramLn;;Astram Line;jpn.agtastram
jpnagt;InaLn;;New Shuttle Ina Line;jpn.agtina
jpnagt;LinimoLn;;Linimo Line;jpn.agtlinimo
jpnagt;NankoLn;;Nanko Port Town Line;jpn.agtnanko
jpnagt;NipporiLn;;Nippori-Toneri Liner;jpn.agtnippori
jpnagt;SeasideLn;;Kanazawa Seaside Line;jpn.agtseaside
jpnagt;YamaguchiLn;;Yamaguchi Line;jpn.agtyamaguchi
jpnagt;YukarigaokaLn;;Yukarigaoka Line;jpn.agtyukarigaoka
jpnagt;YurikamomeLn;;Yurikamome Line;jpn.agtyurikamome
