systemName;region;route;banner;abbrev;city;root;altRouteNames
gbnme;ENG;NrnLn;;;Northern Line (Southport - Hunts Cross);eng.nrnln;
gbnme;ENG;NrnLn;;Orm;Northern Line (Ormskirk - Liverpool);eng.nrnlnorm;
gbnme;ENG;NrnLn;;Kir;Northern Line (Kirkby - Liverpool);eng.nrnlnkir;
gbnme;ENG;WirLn;;;Wirral Line (Liverpool - Chester);eng.wirln;
gbnme;ENG;WirLn;;WKi;Wirral Line (Liverpool - West Kirkby);eng.wirlnwki;
gbnme;ENG;WirLn;;New;Wirral Line (Liverpool - New Brighton);eng.wirlnnew;
gbnme;ENG;WirLn;;Ell;Wirral Line (Liverpool - Ellesmere Port);eng.wirlnell;
