systemName;route;banner;groupName;roots
jpnagtk;KobePortLn;;Kobe Port Liner;jpn.agtkobeport
jpnagtk;KobeFutoLn;;Kobe Port Liner Futo Loop;jpn.agtkobefuto
jpnagtk;KobeRokkoLn;;Kobe Rokko Liner;jpn.agtrokko
