systemName;route;banner;groupName;roots
deurns;S1;;Rhein-Neckar;deusl.s01hom,deurp.s01,deubw.s01man,deuhe.s01hir,deubw.s01mos
deurns;S2;;Rhein-Neckar;deurp.s02,deubw.s02man,deuhe.s02hir,deubw.s02mos
deurns;S3;;Rhein-Neckar;deubw.s03kar,deurp.s03,deubw.s03man
deurns;S4;;Rhein-Neckar;deurp.s04,deubw.s04man
deurns;S5;;Rhein-Neckar;deubw.s05hei
deurns;S6;;Rhein-Neckar;deurp.s06,deubw.s06man,deuhe.s06ben
deurns;S7;;Rhein-Neckar;deubw.s07
deurns;S8;;Rhein-Neckar;deuhe.s08bur,deubw.s08
deurns;S9;;Rhein-Neckar;deuhe.s09bur,deubw.s09
deurns;S33;;Rhein-Neckar;deurp.s33,deubw.s33
deurns;S44;;Rhein-Neckar;deurp.s44
deurns;S51;;Rhein-Neckar;deubw.s51
