systemName;route;banner;groupName;roots
chnbjs;1;;Beijing Subway Line 1;chnbj.bjs01
chnbjs;2;;Beijing Subway Line 2;chnbj.bjs02
chnbjs;3;;Beijing Subway Line 3;chnbj.bjs03
chnbjs;4;;Beijing Subway Line 4;chnbj.bjs04
chnbjs;5;;Beijing Subway Line 5;chnbj.bjs05
chnbjs;6;;Beijing Subway Line 6;chnbj.bjs06
chnbjs;7;;Beijing Subway Line 7;chnbj.bjs07
chnbjs;8;;Beijing Subway Line 8;chnbj.bjs08
chnbjs;9;;Beijing Subway Line 9;chnbj.bjs09
chnbjs;10;;Beijing Subway Line 10;chnbj.bjs10
chnbjs;11;;Beijing Subway Line 11;chnbj.bjs11
chnbjs;12;;Beijing Subway Line 12;chnbj.bjs12
chnbjs;13;;Beijing Subway Line 13;chnbj.bjs13
chnbjs;14;;Beijing Subway Line 14;chnbj.bjs14
chnbjs;15;;Beijing Subway Line 15;chnbj.bjs15
chnbjs;16;;Beijing Subway Line 16;chnbj.bjs16
chnbjs;17;;Beijing Subway Line 17;chnbj.bjs17
chnbjs;18;;Beijing Subway Line 18;chnbj.bjs18
chnbjs;19;;Beijing Subway Line 19;chnbj.bjs19
chnbjs;YizhuangLn;;Beijing Subway Yizhuang Line;chnbj.yizhuang
chnbjs;BatongLn;;Beijing Subway Batong Line;chnbj.batong
chnbjs;ChangpingLn;;Beijing Subway Changping Line;chnbj.changping
chnbjs;FangshanLn;;Beijing Subway Fangshan Line;chnbj.fangshan
chnbjs;S1;;Beijing Subway S1 Line (Mentougou);chnbj.s1
chnbjs;DaxingLn;;Beijing Subway Daxing Line;chnbj.daxing
chnbjs;YanfangLn;;Beijing Subway Yanfang Line;chnbj.yanfang
chnbjs;CapAirExp;;Beijing Subway Capital Airport Express;chnbj.capairexp
chnbjs;DaxingAirLn;;Beijing Subway Daxing Airport Express;chnbj.daxingair,chnhe.daxingair
