systemName;route;banner;groupName;roots
usatr;1880Tra;;1880 Train;sd.1880tra
usatr;AldGulSR;;Alder Gulch Shortline Railroad;mt.aldgulsr
usatr;BroManPikPeakCR;;The Broadmoor Manitou & Pikes Peak Cog Railway;co.bromanpikpeakcr
usatr;CassSceRR;;Cass Scenic Railroad;wv.cass
usatr;ChaRusChewChoo;;Charlie Russell Chew Choo;mt.charuschewchoo
usatr;CriCreVicNGR;;Cripple Creek & Victor Narrow Gauge Railroad;co.cricrevicngr
usatr;CumTolSR;;Cumbres & Toltec Scenic Railroad;nm.cumtolsr,co.cumtolsr,nm.cumtolsrcaw,co.cumtolsrrio,nm.cumtolsrsub,co.cumtolsrcow,nm.cumtolsrcae,co.cumtolsrcoc,nm.cumtolsrris,co.cumtolsrcoe,nm.cumtolsrrin,co.cumtolsrant
usatr;DurSilNGR;;Durango & Silverton Narrow Gauge Railroad;co.dursilngr
usatr;EssSteTrn;;Essex Steam Train;ct.vale
usatr;FortColMunRai;;Fort Collins Municipal Railroad;co.fortcolmunrai
usatr;GeoLoopRai;;Georgetown Loop Railroad;co.geolooprai
usatr;GreExp;;Greenbrier Express;wv.dgvr
usatr;HebValRai;;Heber Valley Railroad;ut.hebvalrai
usatr;LeaRai;;Leadville Railroad;co.learai
usatr;OZRR;;Omaha Zoo Railroad;ne.ozrr
usatr;PlaValTro;;Platte Valley Trolley;co.plavaltro
usatr;PVHMR;;Prairie Village, Herman, & Milwaukee Railroad;sd.pvhmr
usatr;RoyGorRou;;Royal Gorge Route Railroad;co.roygorrou
usatr;StrRR;;Strasburg Rail Road;pa.src
usatr;SkuTra;;Skunk Train;ca.cwr
usatr;SkyRai;;Sky Railroad;nm.skyrai
usatr;VirTruRR;;Virginia and Truckee Railroad;nv.vt
usatr;WilWesRR;;Wilmington and Western Railroad;de.wwrc
