systemName;route;banner;groupName;roots
jpnrkin;DomyojiLn;;Kintetsu Domyoji Line;jpn.kindomyoji
jpnrkin;GoseLn;;Kintetsu Gose Line;jpn.kingose
jpnrkin;IkomaLn;;Kintetsu Ikoma Line;jpn.kinikoma
jpnrkin;KashiharaLn;;Kintetsu Kashihara Line;jpn.kinkashihara
jpnrkin;KeihannaLn;;Kintetsu Keihanna Line;jpn.kinkeihanna
jpnrkin;KinKyotoLn;;Kintetsu Kyoto Line;jpn.kinkyoto
jpnrkin;MinamiOsakaLn;;Kintetsu Minami Osaka Line;jpn.kinminamiosaka
jpnrkin;NaganoLn;;Kintetsu Nagano Line;jpn.kinnagano
jpnrkin;NagoyaLn;;Kintetsu Nagoya Line;jpn.kinnagoya
jpnrkin;KinNambaLn;;Kintetsu Namba Line;jpn.kinnamba
jpnrkin;KinNaraLn;;Kintetsu Nara Line;jpn.kinnara
jpnrkin;OsakaLn;;Kintetsu Osaka Line;jpn.kinosaka
jpnrkin;ShigiLn;;Kintetsu Shigi Line;jpn.kinshigi
jpnrkin;ShimaLn;;Kintetsu Shima Line;jpn.kinshima
jpnrkin;SuzukaLn;;Kintetsu Suzuka Line;jpn.kinsuzuka
jpnrkin;TawaramotoLn;;Kintetsu Tawaramoto Line;jpn.kintawaramoto
jpnrkin;TenriLn;;Kintetsu Tenri Line;jpn.kintenri
jpnrkin;TobaLn;;Kintetsu Toba Line;jpn.kintoba
jpnrkin;KinYamadaLn;;Kintetsu Yamada Line;jpn.kinyamada
jpnrkin;YoshinoLn;;Kintetsu Yoshino Line;jpn.kinyoshino
jpnrkin;YunoyamaLn;;Kintetsu Yunoyama Line;jpn.kinyunoyama
