systemName;region;route;banner;abbrev;city;root;altRouteNames
jpnvkmm;JPN;FujisakiLn;;;Fujisaki Line;jpn.kmmfujisaki;
jpnvkmm;JPN;KikuchiLn;;;Kikuchi Line;jpn.kmmkikuchi;
