systemName;route;banner;groupName;roots
jpntlxk;36+3Thu;;36+3 Thursday Rt;jpn.tlx36p3thu
jpntlxk;36+3Fri;;36+3 Friday Rt;jpn.tlx36p3fri
jpntlxk;36+3Sat;;36+3 Saturday Rt;jpn.tlx36p3sat
jpntlxk;36+3Sun;;36+3 Sunday Rt;jpn.tlx36p3sun
jpntlxk;36+3MonOut;;36+3 Monday Out;jpn.tlx36p3monout
jpntlxk;36+3MonBack;;36+3 Monday Back;jpn.tlx36p3monback
jpntlxk;AruRessha;;Aru Ressha;jpn.tlxaruressha
jpntlxk;AsoBoy;;Aso BOY!;jpn.tlxasoboy
jpntlxk;ATrain;;A-Train;jpn.tlxatrain
jpntlxk;IbuTamate;;Ibusuki no Tamatebako;jpn.tlxibutama
jpntlxk;KawaYama;;Kawasemi Yamasemi;jpn.tlxkawasemi
jpntlxk;SLHitoyoshi;;SL Hitoyoshi;jpn.tlxslhitoyoshi
jpntlxk;TwoStars4047;;Two Stars 4047;jpn.tlx2stars4047
jpntlxk;UmiYama;;Umisachi Yamasachi;jpn.tlxumisachi
jpntlxk;YufuinMori;;Yufuin-no-mori;jpn.tlxyufuinnomori
