systemName;route;banner;groupName;roots
deurms;S1;;;deuhe.s01
deurms;S2;;;deuhe.s02
deurms;S3;;;deuhe.s03
deurms;S4;;;deuhe.s04
deurms;S5;;;deuhe.s05
deurms;S6;;;deuhe.s06
deurms;S7;;;deuhe.s07
deurms;S8;;;deuhe.s08wie,deurp.s08,deuhe.s08
deurms;S9;;;deuhe.s09
