systemName;route;banner;groupName;roots
autstl;1;;Linz;aut.01lin
autstl;2;;Linz;aut.02lin
autstl;3;;Linz;aut.03lin
autstl;4;;Linz;aut.04lin
autstl;50;;Linz;aut.50lin
